text,label
"Everything You Ever Wanted to Know...

Extremely well documented, amply illustrated. This book is ideal for the serious student of New Orleans transit systems. The general public, or casual reader, will likely find the subject content over whelming.",0
"Simple says it all

I loved the hardcover, the quote really holds personal between my mother and I, so this served as a perfect gift for her.I asked my mom one day if she could come back as any kind of animal after she passed away what it would be, she replied a butterfly. Given that, I wrote a personal touch asking my mom to write in the journal that would leave stories and guidance that I would miss once she passed away, hence the personal meaning the quote of the journal means to us.",1
"must reading

Dan remains one of the most articulate voices in all of journalism. He negotiated the tightrope of commenting forcefully, accurately and fairly about one of the most storied, ego driven, over sensitive, self important and crucial institutions of our times--the NY Times--with aplomb, wit, sensitivity and erudition. His writings and the reactions to them play out with lucid grace in this very important book.",1
"at first blush, its a good buy.

You can probably get one cheaper else where, but this one has all the basic features you would expect, it's all metal, and seem to be fairly acurate.After some field testing, I'll modify my review.",1
"Laundry

This is the best thing for the way that i do laundry. I use them all the time. My mom likes them to.",1
"Poser punk at its best.. or should i say worst?

im not a kid, just hate setting up accounts.this sucks. listen to rancid, ramones, bad religion, u.s. bombs. anything but this. whoever said something about good charlotte being punk, and ramones not, needs to learn a little something. The punk scene started in the early 70's in new york with bands performing in small clubs. the first punk band to hit it big was probably the ramones. Today, ""punk"" is only whiney crap about how your girlfriend left you, good charlotte is milder than that raffi dude who sings little kid songs. Punk is not skater. Punk is not emo. Punk is punk. All you kids who walk around with black dyed hair, skater shoes, and little plastic bracelety things make me sick.",0
"Great Purchase

I live in Oregon and YES it does rain so I don't get alot of flying time in and wanted to have fresh rubber bands for my Super Cub RC Plane. These are great and will be buying more!!!",1
"doc book of home remedies

gives no info that the average person doesn't already know ! I learned nothing from it therefore I returned it.",0
"Blurry copy

Watched this on demand for free when we first got out 3-d set. Loved it. Bought the 3-d dvd from amazon and all the 3-d portions are blurry. The disc contains both 3d and 2d all on one disc and maybe this is why the quality is so poor. WAST of money, don't buy.",0
"Abbott and Costello span generations

I had purchased this a couple of years ago and my daughter and grandaughter just love to watch Abbott and Costello - so I purchased it for them to have for their very own.",0
"just about the coolest looking knife ever

this knife is very steampunk and i love it. it fits perfect in the lil' right jean pocket everyone has. i also love the little nub that allow a switchblade like opening. love it.",1
"It's all I need to know.

Very informative. Great illustrations. Straight forward and easy to read. It answered all my questions and then some.",1
"The easiest networking product ever!

I've been struggling with a wireless connection for about a year because there's no phone jack in the room where my computer is. I have DSL in another room with a wireless router plugged into it. I had a Belkin wireless card that needed the drivers installed almost monthly. I was a little hesitant about this product because it seemed too good to be true. The only computer product easier to use than the XE102 is a mouse. You need two of these things. Plug one in by your router, and connect a cat-5 cable between your router and the XE102. Go to your computer room, plug the other XE102 into the wall socket, and run another cat-5 cable to your computer. Windows recognizes the connection after about 5 seconds. That's all there is to it; didn't have to do anything with the router, internet settings, no software to install, nothing to do with the XE102 except plug them in. Awesome product, I wish I could give it 6 stars.",1
